diagnosis_code,avg_price,median_price,std_price,min_price,max_price,claim_count,fraud_rate
99580,230.5,200.0,182.05,30,600,20,0.4
99581,584.17,250.0,1397.37,0,5000,12,0.3333333333333333
99582,141.76,80.0,162.1,0,600,17,0.5882352941176471
99584,372.5,300.0,286.51,10,1100,16,0.3125
99585,162.0,60.0,201.48,30,700,10,0.6
99586,287.06,200.0,304.28,40,1200,17,0.29411764705882354
99589,268.82,100.0,472.6,20,2000,17,0.29411764705882354
99591,1969.05,400.0,3586.97,0,10000,21,0.42857142857142855
99592,294.38,300.0,197.35,10,800,16,0.3125
99594,292.5,200.0,353.99,0,1100,12,0.3333333333333333
99600,1140.48,500.0,1257.12,10,3400,21,0.3333333333333333
99601,4962.45,3300.0,5569.78,0,25000,49,0.5510204081632653
99602,4609.7,1100.0,11399.69,0,57000,33,0.48484848484848486
99603,1280.8,400.0,1336.98,20,3300,25,0.44
99604,13332.42,4000.0,15486.05,40,49000,33,0.42424242424242425
99609,2556.77,1700.0,5119.86,30,29000,31,0.3548387096774194
9961,6407.35,1900.0,9632.3,0,37000,49,0.5306122448979592
9962,4572.5,1950.0,5666.0,0,16000,32,0.4375
99630,959.03,100.0,1383.44,0,5500,31,0.3548387096774194
99631,2315.76,1300.0,3526.43,0,15000,33,0.45454545454545453
99632,1241.6,450.0,1349.62,0,3300,25,0.32
99639,3640.0,950.0,10195.45,0,54000,28,0.42857142857142855
99640,4203.7,1500.0,11101.31,20,57000,27,0.5185185185185185
99641,12228.87,13000.0,10215.03,10,44000,71,0.38028169014084506
99642,9393.26,6000.0,9443.03,0,38000,86,0.5465116279069767
99643,8897.78,3300.0,9471.65,0,28000,45,0.35555555555555557
99644,7765.9,4000.0,8296.73,0,30000,39,0.46153846153846156
99645,2474.21,250.0,5625.33,0,22000,38,0.34210526315789475
99646,8264.0,3300.0,10696.95,40,41000,25,0.44
99647,8689.49,2700.0,11663.08,0,57000,39,0.38461538461538464
99649,12352.34,8500.0,16454.16,20,92000,64,0.625
99651,1648.89,350.0,2674.91,30,11100,18,0.3888888888888889
99652,1491.61,1300.0,1398.78,0,3300,31,0.3870967741935484
99653,1093.33,250.0,1411.67,10,4030,24,0.25
99654,1709.05,1200.0,1890.03,10,7500,21,0.5714285714285714
99655,1106.67,600.0,1213.69,0,3300,21,0.3333333333333333
99656,1846.0,400.0,3230.42,0,17000,35,0.4
99657,2629.64,500.0,8009.51,0,43000,28,0.39285714285714285
99659,3695.29,300.0,10020.84,30,57000,34,0.47058823529411764
99660,2707.62,1200.0,3929.91,40,16500,21,0.38095238095238093
99661,8359.42,3300.0,12278.07,0,57000,52,0.3269230769230769
99662,10540.19,10000.0,10829.57,0,77000,104,0.49038461538461536
99663,3960.38,200.0,11611.64,0,52000,26,0.2692307692307692
99664,6749.9,6000.0,4845.32,0,20000,96,0.5
99665,3999.43,1000.0,6168.19,0,27000,35,0.42857142857142855
99666,10745.37,7500.0,11021.82,0,57000,82,0.5
99667,10529.68,5000.0,14717.07,0,57000,31,0.6451612903225806
99668,5394.72,2200.0,7350.8,10,33000,36,0.5
99669,7019.02,1700.0,12010.73,0,57000,51,0.37254901960784315
99670,1066.4,200.0,1314.68,0,3300,25,0.28
99671,7490.3,300.0,18159.75,10,57000,33,0.48484848484848486
99672,12190.15,7000.0,16205.43,0,64000,65,0.49230769230769234
99673,12152.59,13500.0,9479.41,20,57000,108,0.4537037037037037
99674,9912.25,8500.0,9791.78,0,37000,80,0.575
99675,1936.67,200.0,4278.06,0,22000,27,0.4444444444444444
99676,2199.41,250.0,3524.71,0,18000,34,0.38235294117647056
99677,7988.04,2650.0,12056.33,20,54000,46,0.3695652173913043
99678,6237.78,1700.0,9603.65,30,44000,45,0.4666666666666667
99679,2721.54,1900.0,4281.16,40,21000,26,0.4230769230769231
99680,765.0,150.0,1061.22,0,3300,22,0.36363636363636365
99681,6013.77,3300.0,8201.31,0,50000,77,0.5584415584415584
99682,2242.05,1200.0,2802.9,20,13000,39,0.4358974358974359
99683,3417.5,350.0,10256.9,0,57000,32,0.375
99684,3463.64,2400.0,5121.13,0,27000,33,0.3939393939393939
99685,1050.29,500.0,1169.31,10,3300,35,0.34285714285714286
99686,1504.62,1300.0,1946.23,0,9000,26,0.5
99687,1052.86,250.0,1324.66,30,3300,28,0.35714285714285715
99689,1405.65,1000.0,1375.67,30,3300,23,0.21739130434782608
99690,1190.97,600.0,1275.72,20,3300,31,0.3548387096774194
99691,895.6,300.0,1107.03,0,3300,25,0.4
99692,847.78,400.0,1068.83,0,3300,18,0.4444444444444444
99693,1380.77,1000.0,1305.28,0,3300,26,0.34615384615384615
99694,1860.69,1500.0,1707.37,0,8400,29,0.27586206896551724
99695,721.67,200.0,927.19,40,2800,24,0.3333333333333333
99696,975.79,400.0,1175.18,0,3300,19,0.2631578947368421
99699,1108.62,300.0,1268.81,0,3300,29,0.41379310344827586
99700,452.94,200.0,693.98,40,2900,17,0.35294117647058826
99702,1594.55,400.0,3131.82,10,10000,11,0.6363636363636364
99709,7942.11,400.0,15589.42,0,57000,19,0.5789473684210527
9971,6946.67,2000.0,10554.16,0,49000,39,0.3076923076923077
9972,7845.94,4000.0,10081.93,30,43000,32,0.5625
99731,852.78,100.0,2787.78,40,12000,18,0.2222222222222222
99739,4680.95,4000.0,6592.67,0,27000,21,0.5238095238095238
9974,5687.21,6000.0,4349.48,10,22000,43,0.5348837209302325
9975,6647.27,3300.0,8893.4,0,40000,33,0.5151515151515151
99760,2405.0,80.0,5771.83,0,22000,16,0.3125
99761,235.0,95.0,304.27,10,1000,14,0.2857142857142857
99762,9277.87,1000.0,14673.56,0,55000,47,0.44680851063829785
99769,5178.18,450.0,9942.56,0,41000,22,0.3181818181818182
99771,342.0,100.0,827.77,0,3300,15,0.26666666666666666
99772,561.25,200.0,884.84,20,3300,16,0.375
99779,120.59,100.0,114.75,0,400,17,0.29411764705882354
99791,1409.41,100.0,3273.9,0,11000,17,0.17647058823529413
99799,536.25,100.0,1469.29,10,6000,16,0.375
9980,1513.89,500.0,2814.88,30,10000,18,0.3888888888888889
99811,8747.55,4000.0,12376.77,30,48000,53,0.5849056603773585
99812,5096.46,4000.0,5360.9,10,20000,48,0.4583333333333333
99813,655.0,85.0,1872.63,10,8000,20,0.4
9982,4866.25,240.0,8231.87,0,28000,32,0.46875
99830,1413.75,250.0,2568.15,0,9000,24,0.4166666666666667
99831,3344.23,800.0,5912.18,0,22000,26,0.38461538461538464
99832,3528.82,350.0,6592.83,10,29000,34,0.38235294117647056
99833,341.43,200.0,381.93,10,1400,21,0.7142857142857143
9984,437.62,200.0,543.46,0,2030,21,0.3333333333333333
99851,4162.63,400.0,5317.78,0,15000,19,0.6842105263157895
99859,10672.4,7000.0,10527.08,0,57000,175,0.5657142857142857
9986,2439.6,400.0,4817.29,0,20000,25,0.24
9987,302.86,90.0,708.92,0,3300,21,0.47619047619047616
99881,1036.67,300.0,1842.18,30,7000,18,0.5
99882,412.67,200.0,672.79,40,2700,15,0.2
99883,5566.47,650.0,9679.05,20,48000,34,0.5588235294117647
99889,3060.0,200.0,7302.02,10,30000,17,0.5294117647058824
9989,275.83,95.0,427.24,10,1400,12,0.4166666666666667
9992,245.79,100.0,308.24,10,1200,19,0.15789473684210525
99931,7637.31,5000.0,9433.98,0,57000,93,0.41935483870967744
99939,3575.71,400.0,5898.36,10,18000,14,0.2857142857142857
9994,439.0,100.0,911.8,30,3000,10,0.4
9995,465.0,200.0,766.68,50,3300,18,0.2222222222222222
9996,417.86,100.0,863.38,30,3300,14,0.5
9997,400.0,200.0,548.38,20,1900,14,0.2857142857142857
99981,156.36,100.0,193.3,10,700,11,0.2727272727272727
99982,250.0,200.0,319.1,0,1200,19,0.21052631578947367
99988,281.43,100.0,479.76,40,1800,14,0.14285714285714285
99989,2026.09,300.0,4955.39,30,23000,23,0.2608695652173913
9999,1116.15,300.0,1977.06,10,7000,13,0.6153846153846154
E8889,314.17,200.0,287.39,20,900,12,0.3333333333333333
E9331,1067.5,650.0,1115.6,50,3300,16,0.1875
Unknown,203.36,60.0,478.28,0,11300,10453,0.3668803214388214
V010,38.1,30.0,20.04,0,100,58,0.3103448275862069
V011,41.06,30.0,48.71,0,400,66,0.24242424242424243
V012,32.59,30.0,11.69,0,70,54,0.25925925925925924
V013,44.86,30.0,43.18,0,200,37,0.4594594594594595
V014,44.0,30.0,33.65,0,200,40,0.375
V015,48.96,40.0,47.46,0,300,48,0.3333333333333333
V016,45.32,40.0,45.39,0,300,47,0.2553191489361702
V0171,47.38,30.0,51.42,0,300,42,0.35714285714285715
V0179,93.54,40.0,392.04,0,3200,65,0.38461538461538464
V0181,48.97,40.0,52.56,0,300,39,0.358974358974359
V0182,45.96,40.0,30.62,10,200,47,0.2765957446808511
V0183,44.18,40.0,24.47,0,100,55,0.4727272727272727
V0184,45.0,30.0,56.08,0,400,48,0.3541666666666667
V0189,48.94,40.0,47.88,0,300,47,0.3191489361702128
V019,53.73,40.0,69.4,0,500,51,0.37254901960784315
V020,40.67,30.0,22.6,10,100,45,0.4444444444444444
V021,42.04,40.0,23.18,0,100,49,0.32653061224489793
V022,38.54,30.0,18.33,10,100,48,0.3541666666666667
V023,44.0,30.0,35.77,0,200,70,0.32857142857142857
V024,42.05,40.0,30.45,0,200,39,0.3333333333333333
V0251,54.31,40.0,71.85,10,500,58,0.3620689655172414
V0252,39.06,30.0,29.89,0,200,53,0.24528301886792453
V0253,41.73,40.0,29.88,0,200,52,0.40384615384615385
V0254,46.25,40.0,40.03,0,300,56,0.3392857142857143
V0259,94.67,40.0,311.94,0,2100,45,0.37777777777777777
V0260,41.54,30.0,39.92,0,300,52,0.28846153846153844
V0261,113.0,30.0,344.52,10,2000,60,0.3333333333333333
V0262,42.26,40.0,20.35,0,100,53,0.4339622641509434
V0269,47.45,40.0,29.92,10,200,51,0.35294117647058826
V027,43.24,40.0,32.49,0,200,37,0.2972972972972973
V028,43.17,40.0,24.94,0,100,60,0.2833333333333333
V029,36.67,30.0,29.12,0,200,48,0.22916666666666666
V030,55.69,40.0,82.15,0,600,51,0.5098039215686274
V031,46.15,40.0,41.31,10,300,52,0.38461538461538464
V032,126.0,40.0,409.71,0,2300,50,0.46
V033,38.82,30.0,22.06,0,100,51,0.37254901960784315
V034,42.8,30.0,30.91,10,200,50,0.24
V035,44.35,40.0,31.32,0,200,46,0.41304347826086957
V036,48.44,40.0,40.17,0,200,45,0.37777777777777777
V037,55.18,40.0,47.48,0,200,56,0.25
V0381,45.31,40.0,31.3,0,200,49,0.3469387755102041
V0382,334.0,40.0,752.9,0,3300,65,0.3384615384615385
V0389,42.75,40.0,30.99,0,200,51,0.35294117647058826
V039,41.82,40.0,20.94,0,100,44,0.3181818181818182
V040,46.54,40.0,36.02,0,200,52,0.3076923076923077
V041,37.06,40.0,17.24,0,100,51,0.45098039215686275
V042,48.44,30.0,45.62,0,300,45,0.4444444444444444
V043,42.56,40.0,33.24,0,200,43,0.27906976744186046
V044,48.24,40.0,47.15,0,300,51,0.23529411764705882
V045,36.34,30.0,18.68,0,100,41,0.34146341463414637
V046,41.54,30.0,37.96,0,200,52,0.4423076923076923
V047,43.86,40.0,20.37,10,100,44,0.36363636363636365
V0481,640.61,100.0,944.03,0,3300,115,0.3565217391304348
V0482,54.92,40.0,67.82,0,500,63,0.25396825396825395
V0489,49.64,40.0,79.41,0,600,56,0.3392857142857143
V050,39.6,40.0,20.99,0,100,50,0.34
V051,49.62,40.0,57.58,0,400,53,0.32075471698113206
V052,40.76,30.0,27.53,0,100,66,0.36363636363636365
V053,651.41,40.0,1031.95,0,3300,71,0.43661971830985913
V054,43.64,30.0,32.71,0,200,44,0.5227272727272727
V058,42.04,40.0,23.74,0,100,54,0.3333333333333333
V059,54.19,40.0,88.23,0,700,62,0.4838709677419355
V060,38.04,30.0,28.82,0,200,56,0.35714285714285715
V061,55.23,30.0,116.81,0,800,44,0.25
V062,50.38,40.0,30.35,10,200,52,0.4423076923076923
V063,42.7,40.0,23.29,0,100,37,0.21621621621621623
V064,47.45,40.0,43.76,0,300,51,0.29411764705882354
V065,54.36,40.0,56.2,0,400,55,0.32727272727272727
V066,56.72,30.0,95.63,0,600,58,0.39655172413793105
V068,34.77,30.0,18.23,0,90,44,0.3409090909090909
V069,44.89,40.0,38.82,0,200,45,0.3333333333333333
V070,170.26,60.0,184.85,10,600,38,0.23684210526315788
V071,76.11,80.0,43.81,10,200,18,0.3888888888888889
V072,283.21,100.0,348.87,0,1200,28,0.4642857142857143
V0731,242.0,60.0,478.55,0,2000,30,0.4
V0739,238.28,70.0,455.74,0,1900,29,0.27586206896551724
V074,205.73,60.0,441.72,0,3000,96,0.4791666666666667
V0751,185.14,70.0,240.07,0,1000,37,0.40540540540540543
V0752,155.2,100.0,147.76,20,500,25,0.28
V0759,179.29,80.0,213.8,0,700,28,0.42857142857142855
V078,127.31,55.0,171.8,10,700,26,0.34615384615384615
V079,266.97,70.0,496.25,0,2800,33,0.36363636363636365
V08,128.43,90.0,122.61,0,500,51,0.3137254901960784
V1002,353.08,70.0,765.1,0,2800,13,0.38461538461538464
V1003,512.75,65.0,1244.73,0,7060,40,0.4
V1004,332.94,100.0,454.76,0,1700,17,0.5882352941176471
V1005,347.81,80.0,494.0,0,2600,96,0.3125
V1006,247.27,75.0,417.85,0,2300,44,0.2727272727272727
V1007,515.0,150.0,852.06,0,3300,48,0.4791666666666667
V1011,407.84,100.0,678.35,0,3300,371,0.3504043126684636
V103,383.6,80.0,895.58,0,12200,436,0.3486238532110092
V1041,190.0,40.0,361.83,0,1200,16,0.375
V1042,591.01,60.0,1823.17,0,14090,69,0.2753623188405797
V1043,381.78,60.0,722.08,0,3300,303,0.3432343234323432
V1046,296.89,50.0,684.88,0,7200,1272,0.34276729559748426
V1051,547.0,200.0,748.83,0,3300,90,0.37777777777777777
V1052,259.5,70.0,519.91,0,3300,100,0.28
V1053,374.53,90.0,668.45,0,3300,95,0.45263157894736844
V1059,284.0,90.0,306.89,40,800,10,0.3
V1060,139.33,60.0,192.82,0,700,15,0.5333333333333333
V1069,572.86,75.0,1013.5,10,3500,14,0.2857142857142857
V1079,318.33,90.0,476.19,10,1700,12,0.16666666666666666
V1082,304.32,80.0,402.12,0,1400,37,0.40540540540540543
V1083,233.52,60.0,334.75,0,1500,71,0.43661971830985913
V1085,418.67,200.0,833.64,0,3300,15,0.2
V1086,379.09,40.0,975.89,0,3300,11,0.36363636363636365
V1087,430.19,100.0,759.9,0,3300,52,0.28846153846153844
V111,119.0,50.0,211.68,0,700,10,0.2
V113,119.09,50.0,149.96,0,400,11,0.2727272727272727
V121,62.55,50.0,63.47,0,400,47,0.425531914893617
V122,152.69,50.0,263.81,0,1200,26,0.4230769230769231
V123,90.71,10.0,191.97,0,650,14,0.21428571428571427
V1240,316.77,100.0,422.34,0,1600,31,0.3225806451612903
V1241,390.0,300.0,368.08,0,1400,31,0.3870967741935484
V1242,325.38,200.0,430.97,0,2000,26,0.3076923076923077
V1249,463.0,200.0,619.07,0,3300,40,0.25
V1250,314.62,90.0,631.6,0,3300,52,0.38461538461538464
V1251,90.0,20.0,286.63,0,2600,99,0.32323232323232326
V1252,35.38,20.0,40.28,0,200,65,0.36923076923076925
V1253,392.0,100.0,556.79,0,2200,40,0.275
V1254,172.38,80.0,231.68,0,1000,105,0.37142857142857144
V1259,326.07,100.0,543.16,0,3300,61,0.26229508196721313
V1260,217.22,100.0,287.74,0,1700,255,0.38823529411764707
V1261,198.28,100.0,265.2,0,2000,279,0.35842293906810035
V1269,215.62,100.0,375.58,0,3300,299,0.36789297658862874
V1270,195.98,85.0,332.94,0,2500,82,0.3780487804878049
V1272,422.69,250.0,649.4,0,4000,52,0.36538461538461536
V1279,227.53,100.0,320.95,0,2100,77,0.3116883116883117
V1300,135.87,40.0,242.52,0,1200,92,0.31521739130434784
V1301,597.31,300.0,870.51,0,5020,171,0.38596491228070173
V1302,232.2,50.0,548.24,0,3300,100,0.33
V1303,183.27,50.0,436.97,0,3300,98,0.3673469387755102
V1309,80.0,40.0,106.14,0,600,84,0.34523809523809523
V131,243.75,100.0,299.66,10,1400,24,0.3333333333333333
V1322,70.91,60.0,84.43,0,300,11,0.7272727272727273
V1329,450.0,150.0,676.22,20,1900,14,0.42857142857142855
V133,118.33,60.0,264.71,0,1700,42,0.35714285714285715
V134,217.25,95.0,363.13,0,2500,142,0.3732394366197183
V1351,1143.75,300.0,1364.78,100,3300,16,0.375
V1352,846.36,200.0,1152.87,0,3300,22,0.3181818181818182
V1359,219.65,100.0,380.67,0,3100,86,0.3372093023255814
V138,261.38,70.0,645.39,0,3300,29,0.27586206896551724
V139,173.6,70.0,199.54,0,670,25,0.4
V140,193.33,100.0,261.68,0,1400,42,0.35714285714285715
V141,173.46,60.0,500.91,10,2600,26,0.4230769230769231
V142,188.06,90.0,226.35,0,1100,31,0.3548387096774194
V143,107.14,80.0,113.2,0,500,28,0.2857142857142857
V144,90.95,60.0,72.66,20,300,21,0.38095238095238093
V145,151.2,60.0,431.0,0,2200,25,0.32
V146,100.36,65.0,122.52,0,500,28,0.35714285714285715
V147,59.13,60.0,36.17,0,100,23,0.43478260869565216
V148,150.0,100.0,141.22,0,600,32,0.40625
V149,292.11,80.0,612.33,40,2300,19,0.3684210526315789
V1501,78.26,60.0,58.36,0,200,23,0.391304347826087
V1502,133.08,70.0,182.55,40,700,13,0.46153846153846156
V1503,91.9,60.0,85.77,0,400,21,0.38095238095238093
V1504,77.73,70.0,45.56,20,200,22,0.3181818181818182
V1505,77.22,45.0,135.38,0,600,18,0.3333333333333333
V1506,81.11,60.0,92.98,0,300,18,0.3888888888888889
V1507,66.09,80.0,44.8,0,200,23,0.2608695652173913
V1508,65.83,60.0,54.01,0,200,12,0.5833333333333334
V1509,110.71,85.0,82.23,10,300,14,0.2857142857142857
V151,316.83,100.0,621.29,0,3300,41,0.4146341463414634
V1521,350.48,60.0,612.91,0,2200,21,0.2857142857142857
V1522,160.8,60.0,170.9,20,500,25,0.28
V1529,184.52,60.0,321.84,0,1400,31,0.41935483870967744
V153,430.98,80.0,869.4,0,3300,41,0.2926829268292683
V1551,260.62,250.0,225.99,0,800,16,0.4375
V1559,424.62,200.0,877.54,0,3300,13,0.6153846153846154
V156,214.0,150.0,165.48,60,400,10,0.5
V1581,500.45,65.0,2253.91,0,15000,44,0.38636363636363635
V1582,291.92,90.0,612.58,0,3300,52,0.36538461538461536
V1584,180.87,90.0,229.94,0,900,23,0.391304347826087
V1585,166.47,60.0,208.08,0,800,34,0.47058823529411764
V1586,152.38,50.0,172.6,0,500,21,0.23809523809523808
V1587,244.23,100.0,303.26,10,1200,26,0.23076923076923078
V1588,323.45,200.0,364.17,0,1600,29,0.3448275862068966
V1589,154.1,70.0,323.87,0,1900,39,0.3333333333333333
V159,220.0,75.0,341.66,0,1600,28,0.2857142857142857
V160,396.04,100.0,687.15,0,3300,48,0.3333333333333333
V161,175.48,70.0,204.72,10,700,31,0.45161290322580644
V162,314.72,100.0,465.85,10,2400,36,0.3611111111111111
V163,263.1,80.0,785.49,0,5100,58,0.39655172413793105
V1640,158.0,75.0,207.84,0,700,30,0.3333333333333333
V1641,228.57,100.0,270.93,0,1100,21,0.3333333333333333
V1642,226.49,70.0,440.46,0,2500,37,0.1891891891891892
V1643,205.0,70.0,379.52,10,2000,30,0.4
V1649,171.61,90.0,183.67,10,900,31,0.3870967741935484
V1651,157.44,100.0,171.08,0,700,39,0.38461538461538464
V1652,236.4,80.0,347.05,0,1200,25,0.48
V1659,207.88,80.0,404.03,10,2300,33,0.36363636363636365
V166,255.85,100.0,290.15,0,1300,41,0.4634146341463415
V167,216.21,60.0,475.11,0,2500,29,0.41379310344827586
V168,163.61,85.0,195.32,0,800,36,0.3888888888888889
V169,171.67,80.0,190.73,10,600,24,0.3333333333333333
V170,358.75,200.0,557.61,10,2300,16,0.125
V171,192.86,90.0,344.74,10,2000,35,0.3142857142857143
V172,125.36,60.0,171.52,10,700,28,0.35714285714285715
V173,331.79,90.0,604.38,10,3300,39,0.28205128205128205
V1741,212.5,80.0,272.23,10,1200,28,0.42857142857142855
V1749,300.5,90.0,501.08,0,2600,40,0.375
V175,226.77,80.0,349.1,0,1800,31,0.4838709677419355
V176,307.5,90.0,702.43,0,4050,36,0.3055555555555556
V177,170.71,75.0,198.88,10,700,28,0.2857142857142857
V1781,250.78,80.0,334.73,0,1500,51,0.37254901960784315
V1789,207.06,65.0,312.62,0,1300,34,0.20588235294117646
V180,196.0,90.0,216.53,10,800,25,0.48
V181,160.0,85.0,196.25,0,700,24,0.5
V1811,173.93,70.0,267.32,0,1300,28,0.5
V1819,223.91,80.0,371.92,0,1600,23,0.391304347826087
V182,102.17,50.0,132.56,0,500,23,0.5217391304347826
V183,253.46,70.0,562.07,10,2900,26,0.38461538461538464
V184,304.23,90.0,564.96,0,2400,26,0.34615384615384615
V1851,344.52,90.0,809.44,10,4500,31,0.3225806451612903
V1859,167.19,60.0,273.38,0,1100,32,0.3125
V1861,103.75,60.0,135.09,0,500,24,0.4166666666666667
V1869,78.75,50.0,79.8,0,300,24,0.25
V187,94.07,60.0,99.55,0,400,27,0.48148148148148145
V188,161.03,80.0,167.6,10,500,29,0.3793103448275862
V189,273.33,200.0,268.96,10,1200,27,0.25925925925925924
V190,192.06,95.0,188.31,10,600,34,0.3235294117647059
V191,220.33,90.0,468.4,0,2500,30,0.5
V192,168.89,60.0,187.21,10,500,27,0.48148148148148145
V193,256.32,100.0,419.49,0,2500,38,0.21052631578947367
V194,227.06,70.0,265.23,0,1100,34,0.47058823529411764
V195,125.0,70.0,145.36,10,500,26,0.2692307692307692
V196,121.22,60.0,156.46,0,500,41,0.36585365853658536
V197,234.21,80.0,337.18,0,1400,19,0.3157894736842105
V198,227.81,60.0,422.81,0,2300,32,0.46875
V210,193.12,70.0,208.58,10,700,32,0.25
V211,166.58,65.0,194.33,0,900,38,0.39473684210526316
V212,182.42,80.0,268.79,10,1400,33,0.3333333333333333
V218,226.47,150.0,313.66,0,1400,34,0.5294117647058824
V219,211.11,200.0,199.53,10,800,27,0.37037037037037035
V280,98.78,80.0,112.0,0,900,230,0.39565217391304347
V281,101.95,80.0,128.62,0,900,215,0.35348837209302325
V282,93.79,70.0,121.68,0,1000,203,0.35467980295566504
V283,113.5,80.0,250.51,0,3400,234,0.3717948717948718
V284,106.4,80.0,140.13,0,1100,214,0.32710280373831774
V285,106.71,80.0,127.75,0,600,210,0.3952380952380952
V286,54.69,40.0,60.8,0,400,49,0.3469387755102041
V2881,95.0,80.0,105.55,0,600,224,0.38839285714285715
V2882,119.88,80.0,174.12,0,1100,241,0.3651452282157676
V2889,118.93,80.0,195.39,0,2050,215,0.3674418604651163
V289,91.29,70.0,102.84,0,600,224,0.4017857142857143
V290,81.01,50.0,118.66,0,1000,227,0.3656387665198238
V291,101.81,50.0,198.46,0,2000,199,0.35678391959798994
V292,83.1,50.0,201.31,0,2800,226,0.4247787610619469
V293,88.21,50.0,186.47,0,1900,207,0.33816425120772947
V298,83.73,50.0,112.88,0,900,212,0.38207547169811323
V299,104.71,55.0,303.5,0,3300,208,0.3605769230769231
V412,84.0,65.0,44.27,50,200,10,0.4
V414,153.16,85.0,203.54,0,1100,38,0.2894736842105263
V415,379.29,150.0,536.62,0,2800,42,0.30952380952380953
V416,263.11,100.0,306.88,0,1100,74,0.36486486486486486
V417,168.22,60.0,426.72,0,3300,90,0.3333333333333333
V418,422.0,70.0,607.39,20,2700,25,0.32
V419,221.61,90.0,296.36,10,1500,31,0.2903225806451613
V420,1404.07,1700.0,1211.01,0,16100,1000,0.397
V421,208.3,100.0,221.75,0,900,47,0.40425531914893614
V422,252.68,60.0,413.35,0,2300,82,0.3170731707317073
V423,137.12,60.0,307.31,20,2050,52,0.38461538461538464
V424,157.11,60.0,337.29,0,2000,38,0.3157894736842105
V426,199.9,100.0,259.19,0,1900,294,0.3843537414965986
V427,212.24,80.0,339.98,0,2500,98,0.2755102040816326
V4281,241.29,80.0,271.62,0,1100,31,0.3548387096774194
V4282,409.78,150.0,648.86,0,3300,46,0.30434782608695654
V4283,213.95,60.0,274.85,0,1300,38,0.23684210526315788
V4284,110.83,55.0,150.65,0,500,24,0.2916666666666667
V4289,277.14,200.0,256.67,10,900,21,0.42857142857142855
V429,194.55,60.0,291.97,0,1200,22,0.36363636363636365
V431,818.76,1000.0,624.42,0,3300,105,0.3238095238095238
V4321,220.78,90.0,305.25,0,1600,64,0.40625
V4322,316.9,95.0,436.68,0,1900,42,0.3333333333333333
V433,186.22,60.0,304.76,0,2000,127,0.31496062992125984
V434,395.0,80.0,618.92,0,3300,50,0.46
V435,193.84,40.0,532.74,0,3300,86,0.2558139534883721
V4360,243.66,100.0,432.16,0,3200,71,0.352112676056338
V4361,290.29,100.0,551.68,0,3300,69,0.37681159420289856
V4362,296.1,100.0,528.39,0,3300,77,0.42857142857142855
V4363,297.05,100.0,611.93,0,3300,78,0.3333333333333333
V4364,283.51,100.0,490.89,0,3300,111,0.3153153153153153
V4365,292.89,100.0,498.1,0,3300,128,0.3046875
V4366,290.96,100.0,621.49,10,3300,73,0.4383561643835616
V4369,378.17,100.0,768.95,0,3300,82,0.3170731707317073
V437,338.93,100.0,572.64,0,3400,75,0.38666666666666666
V4381,216.1,60.0,481.3,0,2800,41,0.36585365853658536
V4382,167.78,60.0,208.22,0,800,27,0.4444444444444444
V4383,208.89,90.0,224.01,0,700,27,0.4444444444444444
V4389,172.67,70.0,199.48,0,800,30,0.3333333333333333
V440,124.63,80.0,164.94,0,800,41,0.43902439024390244
V441,185.65,90.0,237.02,0,1000,69,0.37681159420289856
V442,239.08,100.0,326.55,0,2000,65,0.4
V443,258.8,100.0,417.5,0,2800,75,0.3466666666666667
V444,204.4,100.0,224.57,0,900,75,0.32
V4450,292.93,60.0,1491.77,0,14600,99,0.3838383838383838
V4451,210.64,50.0,528.93,0,3300,94,0.3829787234042553
V4452,170.5,40.0,454.73,0,3300,80,0.4875
V4459,101.92,60.0,138.78,0,600,99,0.3939393939393939
V446,121.74,60.0,213.17,0,1300,86,0.3023255813953488
V447,267.86,100.0,296.54,0,1100,28,0.42857142857142855
V448,92.0,50.0,215.67,0,1000,20,0.5
V449,117.33,70.0,160.19,0,800,30,0.5
V4500,763.33,30.0,1351.71,0,3300,69,0.4057971014492754
V4501,396.7,40.0,957.42,0,3300,91,0.34065934065934067
V4502,424.12,30.0,997.67,0,3300,68,0.3382352941176471
V4509,488.67,30.0,1122.08,0,3300,45,0.2222222222222222
V4511,1423.37,1700.0,1099.57,0,3300,905,0.343646408839779
V4512,1474.71,1700.0,1099.89,0,3300,936,0.3579059829059829
V452,504.57,200.0,820.66,0,3300,35,0.3142857142857143
V453,205.92,70.0,272.77,0,1100,71,0.43661971830985913
V454,265.7,90.0,537.02,0,3100,79,0.3670886075949367
V4571,727.86,75.0,4258.74,0,32000,56,0.26785714285714285
V4572,263.81,75.0,552.58,0,3100,42,0.30952380952380953
V4573,260.28,80.0,548.76,10,3300,36,0.3888888888888889
V4574,225.71,80.0,304.58,10,1100,35,0.34285714285714286
V4575,225.71,60.0,291.3,10,1100,42,0.35714285714285715
V4576,224.75,80.0,427.93,0,2600,40,0.375
V4577,169.75,60.0,194.78,0,600,40,0.425
V4578,175.19,70.0,228.75,0,1000,27,0.2222222222222222
V4579,290.49,90.0,633.22,0,4000,41,0.36585365853658536
V4581,559.48,90.0,995.08,0,7300,518,0.35714285714285715
V4582,588.25,80.0,1448.91,0,14040,497,0.3762575452716298
V4583,365.16,100.0,672.19,0,3300,31,0.2903225806451613
V4584,190.42,80.0,220.8,10,700,24,0.3333333333333333
